id,incident_month,incident_week,day,weekend,part_of_the_day,hour,,lat,long,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,,humidity,visibility,,,season,crime,weight
5587,12,49,friday,1,evening,18 - 19:59,,23.2222,90.95,shahrasti,chandpur,chattogram,28,26,25,176,,62,10,,,winter,bodyfound,9
5588,1,4,thursday,0,morning,6 - 11:59,,23.2222,90.95,shahrasti,chandpur,chattogram,32,27,20,113,,50,10,,,winter,bodyfound,9
5589,7,27,tuesday,0,morning,6 - 11:59,,23.6917,89.25,shailkupa,jhenaidah,khulna,33,30,27,296,,81,8,,,rainy,bodyfound,9
5590,3,10,saturday,1,afternoon,16 - 17:59,,24.762147,89.382832,shajahanpur,bogura,rajshahi,36,31,23,113,,29,10,,,hot,bodyfound,9
5591,7,29,wednesday,0,morning,6 - 11:59,,24.762147,89.382832,shajahanpur,bogura,rajshahi,35,32,28,200,,70,10,,,rainy,bodyfound,9
5592,8,31,saturday,1,morning,6 - 11:59,,24.8833,89.5667,shariakandi,bogura,rajshahi,32,30,26,356,,80,8,,,rainy,bodyfound,9
5593,7,28,sunday,0,noon,12 - 15:59,,24.8833,89.5667,shariakandi,bogura,rajshahi,35,33,28,116,,69,10,,,rainy,bodyfound,9
5594,9,37,saturday,1,morning,6 - 11:59,,23.0744,88.8667,sharsha,jashore,khulna,34,32,28,176,,72,10,,,rainy,bodyfound,9
5595,9,37,saturday,1,morning,6 - 11:59,,23.0744,88.8667,sharsha,jashore,khulna,34,32,28,176,,72,10,,,rainy,bodyfound,9
5596,6,23,thursday,0,night,20 - 5:59,,23.0744,88.8667,sharsha,jashore,khulna,38,36,30,116,,54,10,,,rainy,bodyfound,9
5597,12,49,thursday,0,morning,6 - 11:59,,24.66667,89.41667,sherpur,bogura,rajshahi,33,27,20,113,,53,10,,,winter,bodyfound,9
5598,6,23,wednesday,0,morning,6 - 11:59,,24.66667,89.41667,sherpur,bogura,rajshahi,37,34,29,386,,65,9,,,rainy,bodyfound,9
5599,1,4,friday,1,noon,12 - 15:59,,25,90.0167,sherpur sadar,sherpur,mymensingh,28,23,16,113,,53,10,,,winter,bodyfound,9
5600,7,29,monday,0,evening,18 - 19:59,,23.85,90.01,shibaloy,manikganj,dhaka,32,30,27,356,,81,9,,,rainy,bodyfound,9
5601,5,18,monday,0,morning,6 - 11:59,,23.85,90.01,shibaloy,manikganj,dhaka,36,33,28,386,,64,9,,,hot,bodyfound,9
5602,6,26,sunday,0,morning,6 - 11:59,,23.35,90.1667,shibchar,madaripur,dhaka,33,31,28,386,,79,9,,,rainy,bodyfound,9
5603,10,43,wednesday,0,night,20 - 5:59,,23.35,90.1667,shibchar,madaripur,dhaka,27,25,22,263,,85,9,,,rainy,bodyfound,9
5604,2,9,wednesday,0,noon,12 - 15:59,,25.0167,89.3167,shibganj,bogura,rajshahi,31,26,19,113,,38,10,,,winter,bodyfound,9
5605,7,27,wednesday,0,morning,6 - 11:59,,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,34,31,27,356,,73,9,,,rainy,bodyfound,9
5606,12,50,sunday,0,night,20 - 5:59,,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,29,24,20,119,,42,10,,,winter,bodyfound,9
5607,12,52,wednesday,0,night,20 - 5:59,,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,26,21,15,113,,55,10,,,winter,bodyfound,9
5608,3,14,tuesday,0,afternoon,16 - 17:59,,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,33,30,26,356,,57,9,,,hot,bodyfound,9
5609,4,14,wednesday,0,night,20 - 5:59,,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,35,31,26,176,,48,10,,,hot,bodyfound,9
5610,7,27,wednesday,0,morning,6 - 11:59,,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,34,31,27,356,,73,9,,,rainy,bodyfound,9
5611,9,36,friday,1,morning,6 - 11:59,,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,35,32,28,356,,67,9,,,rainy,bodyfound,9
5612,7,29,wednesday,0,morning,6 - 11:59,,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,32,30,27,305,,83,8,,,rainy,bodyfound,9
5613,6,23,tuesday,0,night,20 - 5:59,,25.0167,89.3167,shibganj,bogura,rajshahi,36,34,30,356,,63,9,,,rainy,bodyfound,9
5614,8,33,friday,1,morning,6 - 11:59,,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,35,32,27,353,,73,10,,,rainy,bodyfound,9
5615,1,2,saturday,1,morning,6 - 11:59,,24.020189,90.74723,shibpur,narsingdi,dhaka,29,24,18,113,,42,10,,,winter,bodyfound,9
5616,1,2,saturday,1,morning,6 - 11:59,,24.020189,90.74723,shibpur,narsingdi,dhaka,29,24,18,113,,42,10,,,winter,bodyfound,9
5617,1,2,saturday,1,morning,6 - 11:59,,24.020189,90.74723,shibpur,narsingdi,dhaka,29,24,18,113,,42,10,,,winter,bodyfound,9
5618,8,35,wednesday,0,morning,6 - 11:59,,24.020189,90.74723,shibpur,narsingdi,dhaka,33,31,28,353,,75,10,,,rainy,bodyfound,9
5619,1,2,saturday,1,morning,6 - 11:59,,24.020189,90.74723,shibpur,narsingdi,dhaka,29,24,18,113,,42,10,,,winter,bodyfound,9
5620,9,39,saturday,1,morning,6 - 11:59,,23.8167,90.15,singiar,manikganj,dhaka,34,31,26,119,,67,10,,,rainy,bodyfound,9
5621,5,20,thursday,0,morning,6 - 11:59,,23.8167,90.15,singiar,manikganj,dhaka,32,30,25,356,,72,8,,,hot,bodyfound,9
5622,9,39,thursday,0,morning,6 - 11:59,,23.8167,90.15,singiar,manikganj,dhaka,30,27,24,266,,83,9,,,rainy,bodyfound,9
5623,12,49,monday,0,afternoon,16 - 17:59,,23.8167,90.15,singiar,manikganj,dhaka,31,27,23,113,,50,10,,,winter,bodyfound,9
5624,5,20,monday,0,morning,6 - 11:59,,24.5,89.13333,singra,natore,rajshahi,36,34,28,386,,61,10,,,hot,bodyfound,9
5625,5,21,sunday,0,morning,6 - 11:59,,24.5,89.13333,singra,natore,rajshahi,38,34,30,119,,49,10,,,hot,bodyfound,9
5626,1,4,wednesday,0,morning,6 - 11:59,,23.5667,90.3833,sirajdikhan,munshiganj,dhaka,27,22,15,113,,43,10,,,winter,bodyfound,9
5627,3,11,monday,0,night,20 - 5:59,,23.5667,90.3833,sirajdikhan,munshiganj,dhaka,34,30,23,113,,28,10,,,hot,bodyfound,9
5628,4,14,tuesday,0,noon,12 - 15:59,,24.4583,89.7,sirajganj sadar,sirajganj,rajshahi,36,32,26,386,,70,10,,,hot,bodyfound,9
5629,2,7,friday,1,morning,6 - 11:59,,24.4583,89.7,sirajganj sadar,sirajganj,rajshahi,29,24,17,113,,29,10,,,winter,bodyfound,9
5630,10,40,thursday,0,morning,6 - 11:59,,24.4583,89.7,sirajganj sadar,sirajganj,rajshahi,33,30,27,356,,76,10,,,rainy,bodyfound,9
5631,8,34,friday,1,morning,6 - 11:59,,23.03833,91.10833,sonaimori,noakhali,chattogram,32,30,28,386,,80,9,,,rainy,bodyfound,9
5632,5,20,thursday,0,morning,6 - 11:59,,23.03833,91.10833,sonaimori,noakhali,chattogram,35,32,29,200,,71,10,,,hot,bodyfound,9
5633,4,13,saturday,1,noon,12 - 15:59,,23.6583,90.6083,sonargaon,narayanganj,dhaka,35,31,26,200,,71,10,,,hot,bodyfound,9
5634,3,13,friday,1,night,20 - 5:59,,23.6583,90.6083,sonargaon,narayanganj,dhaka,35,30,24,119,,70,10,,,hot,bodyfound,9
5635,1,4,thursday,0,morning,6 - 11:59,,23.6583,90.6083,sonargaon,narayanganj,dhaka,27,24,19,113,,44,10,,,winter,bodyfound,9
5636,10,40,saturday,1,night,20 - 5:59,,23.6583,90.6083,sonargaon,narayanganj,dhaka,34,31,27,176,,75,10,,,rainy,bodyfound,9
5637,2,7,saturday,1,afternoon,16 - 17:59,,25.15,89.90056,sreebordi,sherpur,mymensingh,30,24,17,113,,38,10,,,winter,bodyfound,9
5638,6,25,friday,1,morning,6 - 11:59,,24.3083,91.7333,sreemangal,moulvibazar,sylhet,28,27,25,356,,94,7,,,rainy,bodyfound,9
5639,6,25,friday,1,morning,6 - 11:59,,24.3083,91.7333,sreemangal,moulvibazar,sylhet,28,27,25,356,,94,7,,,rainy,bodyfound,9
5640,1,4,wednesday,0,morning,6 - 11:59,,23.5361,90.2917,sreenagar,munshiganj,dhaka,27,22,15,113,,43,10,,,winter,bodyfound,9
5641,8,33,tuesday,0,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,36,33,29,116,,69,10,,,rainy,bodyfound,9
5642,4,15,wednesday,0,evening,18 - 19:59,,24.2,90.4667,sreepur,gazipur,dhaka,35,32,27,386,,72,9,,,hot,bodyfound,9
5643,6,26,wednesday,0,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,35,33,28,353,,75,10,,,rainy,bodyfound,9
5644,12,50,wednesday,0,morning,6 - 11:59,,24.2,90.4667,sreepur,gazipur,dhaka,31,27,22,113,,69,10,,,winter,bodyfound,9
5645,6,26,wednesday,0,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,37,33,28,176,,66,10,,,rainy,bodyfound,9
5646,10,40,saturday,1,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,34,32,28,356,,73,9,,,rainy,bodyfound,9
5647,1,2,monday,0,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,23,20,17,116,,67,10,,,winter,bodyfound,9
5648,6,25,thursday,0,morning,6 - 11:59,,24.2,90.4667,sreepur,gazipur,dhaka,37,34,30,116,,63,10,,,rainy,bodyfound,9
5649,6,26,saturday,1,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,31,29,26,359,,89,9,,,rainy,bodyfound,9
5650,4,16,thursday,0,morning,6 - 11:59,,22.6833,91.11,subarnachar,noakhali,chattogram,32,31,29,353,,72,10,,,hot,bodyfound,9
5651,3,9,friday,1,night,20 - 5:59,,22.6833,91.11,subarnachar,noakhali,chattogram,32,28,22,113,,71,10,,,hot,bodyfound,9
5652,7,28,thursday,0,night,20 - 5:59,,23.9167,89.4333,sujanagar,pabna,rajshahi,30,28,26,308,,91,6,,,rainy,bodyfound,9
5653,8,33,wednesday,0,morning,6 - 11:59,,23.9167,89.4333,sujanagar,pabna,rajshahi,33,31,28,356,,75,9,,,rainy,bodyfound,9
5654,5,21,sunday,0,night,20 - 5:59,,25.06667,91.4,sunamganj sadar,sunamganj,sylhet,37,32,25,386,,75,8,,,hot,bodyfound,9
5655,11,48,monday,0,morning,6 - 11:59,,25.56436,89.51909,sundarganj,gaibandha,rangpur,30,26,21,113,,68,10,,,winter,bodyfound,9
5656,6,26,friday,1,afternoon,16 - 17:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,34,30,26,356,,80,9,,,rainy,bodyfound,9
5657,4,17,sunday,0,afternoon,16 - 17:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,33,27,22,356,,74,9,,,hot,bodyfound,9
5658,12,48,friday,1,afternoon,16 - 17:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,34,27,20,113,,65,10,,,winter,bodyfound,9
5659,1,5,wednesday,0,morning,6 - 11:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,29,23,16,113,,60,10,,,winter,bodyfound,9
5660,9,36,tuesday,0,morning,6 - 11:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,35,32,26,353,,75,10,,,rainy,bodyfound,9
5661,11,47,monday,0,morning,6 - 11:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,31,26,18,113,,65,10,,,winter,bodyfound,9
5662,4,17,tuesday,0,evening,18 - 19:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,36,31,24,353,,77,10,,,hot,bodyfound,9
5663,5,20,sunday,0,morning,6 - 11:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,36,32,26,356,,69,9,,,hot,bodyfound,9
5664,5,18,friday,1,night,20 - 5:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,33,30,23,356,,74,9,,,hot,bodyfound,9
5665,9,36,tuesday,0,morning,6 - 11:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,35,32,26,353,,75,10,,,rainy,bodyfound,9
5666,10,43,monday,0,afternoon,16 - 17:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,36,30,22,113,,65,10,,,rainy,bodyfound,9
5667,6,24,thursday,0,morning,6 - 11:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,35,33,28,386,,73,9,,,rainy,bodyfound,9
5668,2,8,saturday,1,morning,6 - 11:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,32,26,17,113,,42,10,,,winter,bodyfound,9
5669,10,42,tuesday,0,afternoon,16 - 17:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,33,29,23,113,,67,10,,,rainy,bodyfound,9
5670,2,8,sunday,0,noon,12 - 15:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,35,29,21,113,,44,10,,,winter,bodyfound,9
5671,4,16,sunday,0,afternoon,16 - 17:59,,24.888242,91.868519,sylhet sadar,sylhet,sylhet,37,32,24,113,,39,10,,,hot,bodyfound,9
5672,2,6,friday,1,morning,6 - 11:59,,22.75,89.25,tala,satkhira,khulna,30,26,20,116,,44,10,,,winter,bodyfound,9
5673,1,4,tuesday,0,night,20 - 5:59,,22.75,89.25,tala,satkhira,khulna,26,20,14,113,,48,10,,,winter,bodyfound,9
5674,2,6,friday,1,morning,6 - 11:59,,22.75,89.25,tala,satkhira,khulna,30,26,20,116,,44,10,,,winter,bodyfound,9
5675,5,20,tuesday,0,noon,12 - 15:59,,24.25,89.9167,tangail sadar,tangail,dhaka,33,31,28,356,,73,9,,,hot,bodyfound,9
5676,10,41,sunday,0,morning,6 - 11:59,,24.25,89.9167,tangail sadar,tangail,dhaka,34,30,25,113,,72,10,,,rainy,bodyfound,9
5677,7,27,wednesday,0,noon,12 - 15:59,,24.25,89.9167,tangail sadar,tangail,dhaka,33,31,27,356,,81,10,,,rainy,bodyfound,9
5678,9,40,monday,0,morning,6 - 11:59,,24.25,89.9167,tangail sadar,tangail,dhaka,33,31,26,113,,65,10,,,rainy,bodyfound,9
5679,7,30,wednesday,0,noon,12 - 15:59,,24.25,89.9167,tangail sadar,tangail,dhaka,33,30,26,359,,80,8,,,rainy,bodyfound,9
5680,3,9,friday,1,morning,6 - 11:59,,24.25,89.9167,tangail sadar,tangail,dhaka,35,29,21,113,,40,10,,,hot,bodyfound,9
5681,11,47,wednesday,0,night,20 - 5:59,,24.25,89.9167,tangail sadar,tangail,dhaka,31,27,21,113,,60,10,,,winter,bodyfound,9
5682,5,18,saturday,1,night,20 - 5:59,,24.25,89.9167,tangail sadar,tangail,dhaka,35,32,26,386,,71,9,,,hot,bodyfound,9
5683,11,47,thursday,0,night,20 - 5:59,,24.6028,88.5806,tanore,rajshahi,rajshahi,32,28,22,113,,55,10,,,winter,bodyfound,9
5684,1,2,thursday,0,night,20 - 5:59,,24.6028,88.5806,tanore,rajshahi,rajshahi,27,23,17,113,,49,10,,,winter,bodyfound,9
5685,11,46,wednesday,0,morning,6 - 11:59,,25.8111,89.0167,taragonj,rangpur,rangpur,33,27,20,113,,53,10,,,winter,bodyfound,9
5686,10,42,thursday,0,morning,6 - 11:59,,24.5375,90.875,tarail,kishoreganj,dhaka,33,29,24,356,,82,9,,,rainy,bodyfound,9
5687,5,20,wednesday,0,morning,6 - 11:59,,20.8667,92.3,teknaf,coxsbazar,chattogram,32,30,27,176,,75,9,,,hot,bodyfound,9
5688,5,20,thursday,0,morning,6 - 11:59,,20.8667,92.3,teknaf,coxsbazar,chattogram,29,28,27,356,,80,9,,,hot,bodyfound,9
5689,6,24,sunday,0,morning,6 - 11:59,,20.8667,92.3,teknaf,coxsbazar,chattogram,30,29,27,116,,84,10,,,rainy,bodyfound,9
5690,10,43,tuesday,0,night,20 - 5:59,,20.8667,92.3,teknaf,coxsbazar,chattogram,30,27,24,113,,76,10,,,rainy,bodyfound,9
5691,10,40,wednesday,0,noon,12 - 15:59,,20.8667,92.3,teknaf,coxsbazar,chattogram,32,30,26,113,,77,10,,,rainy,bodyfound,9
5692,4,17,tuesday,0,morning,6 - 11:59,,26.48274,88.35069,tetulia,panchagarh,rangpur,35,31,19,386,,62,9,,,hot,bodyfound,9
5693,8,31,sunday,0,morning,6 - 11:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,34,31,26,386,,77,10,,,rainy,bodyfound,9
5694,2,8,friday,1,morning,6 - 11:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,32,27,20,113,,30,10,,,winter,bodyfound,9
5695,10,44,wednesday,0,morning,6 - 11:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,31,28,22,113,,62,10,,,rainy,bodyfound,9
5696,10,39,sunday,0,morning,6 - 11:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,36,32,27,119,,73,10,,,rainy,bodyfound,9
5697,10,43,thursday,0,morning,6 - 11:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,30,26,21,113,,75,10,,,rainy,bodyfound,9
5698,8,35,monday,0,morning,6 - 11:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,35,32,27,386,,70,10,,,rainy,bodyfound,9
5699,10,41,tuesday,0,morning,6 - 11:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,36,31,26,113,,55,10,,,rainy,bodyfound,9
5700,5,19,saturday,1,morning,6 - 11:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,41,37,30,113,,35,10,,,hot,bodyfound,9
5701,6,26,wednesday,0,noon,12 - 15:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,35,32,28,359,,75,9,,,rainy,bodyfound,9
5702,10,44,monday,0,morning,6 - 11:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,34,28,21,113,,61,10,,,rainy,bodyfound,9
5703,8,33,tuesday,0,noon,12 - 15:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,34,32,28,356,,78,9,,,rainy,bodyfound,9
5704,8,33,tuesday,0,noon,12 - 15:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,34,32,28,356,,78,9,,,rainy,bodyfound,9
5705,2,6,wednesday,0,morning,6 - 11:59,,23.5,90.4583,tongibari,munshiganj,dhaka,31,27,21,113,,57,10,,,winter,bodyfound,9
5706,4,15,thursday,0,afternoon,16 - 17:59,,24.575,90.39167,trishal,mymensingh,mymensingh,35,31,24,299,,55,10,,,hot,bodyfound,9
5707,2,6,monday,0,morning,6 - 11:59,,24.575,90.39167,trishal,mymensingh,mymensingh,33,28,20,113,,42,10,,,winter,bodyfound,9
5708,4,15,friday,1,afternoon,16 - 17:59,,24.575,90.39167,trishal,mymensingh,mymensingh,37,31,24,176,,54,10,,,hot,bodyfound,9
5709,7,27,tuesday,0,morning,6 - 11:59,,24.575,90.39167,trishal,mymensingh,mymensingh,29,28,27,359,,89,5,,,rainy,bodyfound,9
5710,2,6,friday,1,morning,6 - 11:59,,24.3194,89.5667,ullapara,sirajganj,rajshahi,32,27,19,113,,31,10,,,winter,bodyfound,9
5711,7,30,monday,0,morning,6 - 11:59,,24.3194,89.5667,ullapara,sirajganj,rajshahi,30,28,26,389,,89,8,,,rainy,bodyfound,9
5712,12,51,monday,0,noon,12 - 15:59,,24.3194,89.5667,ullapara,sirajganj,rajshahi,27,24,20,116,,59,10,,,winter,bodyfound,9
5713,8,34,tuesday,0,night,20 - 5:59,,22.8111,90.2444,wazirpur,barisal,barisal,30,29,28,353,,79,9,,,rainy,bodyfound,9
5714,2,6,friday,1,morning,6 - 11:59,,22.8111,90.2444,wazirpur,barisal,barisal,31,27,20,113,,44,10,,,winter,bodyfound,9
5715,5,20,wednesday,0,night,20 - 5:59,,25.925,89.35,aditmari,lalmonirhat,rangpur,33,30,24,356,,75,9,,,hot,kidnap,8
5716,6,24,monday,0,morning,6 - 11:59,,25.925,89.35,aditmari,lalmonirhat,rangpur,36,34,30,176,,62,9,,,rainy,kidnap,8
5717,2,7,monday,0,morning,6 - 11:59,,24.5472,91.25,ajmiriganj,habiganj,sylhet,30,25,19,113,,45,10,,,winter,kidnap,8
5718,10,40,saturday,1,night,20 - 5:59,,24.975,89.02,akkelpur,joypurhat,rajshahi,33,30,26,353,,76,10,,,rainy,kidnap,8
5719,3,11,tuesday,0,evening,18 - 19:59,,24.975,89.02,akkelpur,joypurhat,rajshahi,23,22,21,113,,33,10,,,hot,kidnap,8
5720,10,41,wednesday,0,night,20 - 5:59,,23.7583,88.95,alamdanga,chuadanga,khulna,33,31,27,356,,74,8,,,rainy,kidnap,8
5721,10,40,saturday,1,evening,18 - 19:59,,23.7583,88.95,alamdanga,chuadanga,khulna,35,32,28,353,,67,10,,,rainy,kidnap,8
5722,10,40,saturday,1,evening,18 - 19:59,,23.7583,88.95,alamdanga,chuadanga,khulna,35,32,28,353,,67,10,,,rainy,kidnap,8
5723,10,41,tuesday,0,night,20 - 5:59,,23.7583,88.95,alamdanga,chuadanga,khulna,35,32,28,353,,64,10,,,rainy,kidnap,8
5724,10,40,sunday,0,morning,6 - 11:59,,21.6667,92.3056,alikadam,bandarban,chattogram,32,30,27,176,,77,9,,,rainy,kidnap,8
5725,1,3,saturday,1,morning,6 - 11:59,,21.6667,92.3056,alikadam,bandarban,chattogram,26,24,20,176,,74,9,,,winter,kidnap,8
5726,12,53,wednesday,0,evening,18 - 19:59,,21.6667,92.3056,alikadam,bandarban,chattogram,25,22,16,116,,66,10,,,winter,kidnap,8
5727,2,6,thursday,0,evening,18 - 19:59,,22.1294,90.2289,amtali,barguna,barisal,31,27,22,116,,50,10,,,winter,kidnap,8
5728,4,16,wednesday,0,night,20 - 5:59,,22.1294,90.2289,amtali,barguna,barisal,31,30,27,353,,75,10,,,hot,kidnap,8
5729,7,28,friday,1,night,20 - 5:59,,23.7917,90.65,araihazar,narayanganj,dhaka,34,31,26,353,,78,10,,,rainy,kidnap,8
5730,11,48,thursday,0,evening,18 - 19:59,,23.7917,90.65,araihazar,narayanganj,dhaka,31,27,23,113,,62,10,,,winter,kidnap,8
5731,11,45,friday,1,evening,18 - 19:59,,23.7917,90.65,araihazar,narayanganj,dhaka,32,28,22,116,,68,10,,,winter,kidnap,8
5732,9,35,saturday,1,night,20 - 5:59,,24.0366,91.005,ashuganj,brahmanbaria,chattogram,33,30,26,356,,81,9,,,rainy,kidnap,8
5733,5,18,friday,1,morning,6 - 11:59,,22.8319,90.3222,babuganj,barisal,barisal,33,31,28,356,,75,9,,,hot,kidnap,8
5734,12,50,wednesday,0,morning,6 - 11:59,,22.63996,92.191949,baghaichari,rangamati,chattogram,28,24,16,143,,77,8,,,winter,kidnap,8
5735,10,41,sunday,0,morning,6 - 11:59,,24.5639,88.8083,bagmara,rajshahi,rajshahi,31,28,22,116,,76,8,,,rainy,kidnap,8
5736,10,41,sunday,0,morning,6 - 11:59,,24.5639,88.8083,bagmara,rajshahi,rajshahi,31,28,22,116,,76,8,,,rainy,kidnap,8
5737,1,1,friday,1,evening,18 - 19:59,,23.6167,90.525,bandar,narayanganj,dhaka,27,24,19,113,,46,10,,,winter,kidnap,8
5738,11,48,monday,0,evening,18 - 19:59,,24.3083,89.1708,baraigram,natore,rajshahi,31,27,22,113,,47,10,,,winter,kidnap,8
5739,11,48,monday,0,evening,18 - 19:59,,24.3083,89.1708,baraigram,natore,rajshahi,31,27,22,113,,47,10,,,winter,kidnap,8
5740,12,48,sunday,0,morning,6 - 11:59,,24.2167,90.05,basail,tangail,dhaka,28,25,20,113,,57,10,,,winter,kidnap,8
5741,12,49,thursday,0,morning,6 - 11:59,,24.2167,90.05,basail,tangail,dhaka,30,25,19,116,,57,10,,,winter,kidnap,8
5742,10,41,wednesday,0,night,20 - 5:59,,22.95,91.1,begumganj,noakhali,chattogram,29,28,27,263,,81,9,,,rainy,kidnap,8
5743,10,40,saturday,1,evening,18 - 19:59,,22.95,91.1,begumganj,noakhali,chattogram,33,31,28,359,,74,8,,,rainy,kidnap,8
5744,10,40,saturday,1,morning,6 - 11:59,,22.4667,92.375,belaichari,rangamati,chattogram,34,30,24,386,,84,7,,,rainy,kidnap,8
5745,10,40,saturday,1,morning,6 - 11:59,,22.4667,92.375,belaichari,rangamati,chattogram,34,30,24,386,,84,7,,,rainy,kidnap,8
5746,10,40,saturday,1,morning,6 - 11:59,,22.4667,92.375,belaichari,rangamati,chattogram,34,30,24,386,,84,7,,,rainy,kidnap,8
5747,5,22,thursday,0,night,20 - 5:59,,24.05,90.98333,bhairab,kishoreganj,dhaka,37,34,28,356,,65,9,,,hot,kidnap,8
5748,5,22,thursday,0,night,20 - 5:59,,24.05,90.98333,bhairab,kishoreganj,dhaka,37,34,28,356,,65,9,,,hot,kidnap,8
5749,3,12,thursday,0,morning,6 - 11:59,,24.375,90.37833,bhaluka,mymensingh,mymensingh,37,30,22,113,,37,10,,,hot,kidnap,8
5750,4,16,thursday,0,morning,6 - 11:59,,24.375,90.37833,bhaluka,mymensingh,mymensingh,38,34,27,116,,40,10,,,hot,kidnap,8
5751,1,4,tuesday,0,morning,6 - 11:59,,24.375,90.37833,bhaluka,mymensingh,mymensingh,28,24,16,113,,44,10,,,winter,kidnap,8
5752,12,51,saturday,1,evening,18 - 19:59,,24.375,90.37833,bhaluka,mymensingh,mymensingh,26,20,14,113,,63,10,,,winter,kidnap,8
5753,1,4,saturday,1,night,20 - 5:59,,24.375,90.37833,bhaluka,mymensingh,mymensingh,29,25,19,113,,46,10,,,winter,kidnap,8
5754,10,41,monday,0,night,20 - 5:59,,22.4889,90.0733,bhandaria,pirojpur,barisal,35,31,26,113,,63,10,,,rainy,kidnap,8
5755,1,3,thursday,0,evening,18 - 19:59,,23.2083,90.4417,bhedarganj,shariatpur,dhaka,31,26,19,113,,48,10,,,winter,kidnap,8
5756,11,47,friday,1,morning,6 - 11:59,,24.4583,89.8667,bhuapur,tangail,dhaka,29,25,19,113,,46,10,,,winter,kidnap,8
5757,5,21,wednesday,0,night,20 - 5:59,,26.125,89.6833,bhurungamari,kurigram,rangpur,38,34,27,116,,61,10,,,hot,kidnap,8
5758,6,26,saturday,1,morning,6 - 11:59,,25.3783,88.9833,birampur,dinajpur,rangpur,35,33,27,356,,71,9,,,rainy,kidnap,8
5759,10,43,thursday,0,morning,6 - 11:59,,25.3783,88.9833,birampur,dinajpur,rangpur,32,29,24,176,,69,10,,,rainy,kidnap,8
5760,3,12,saturday,1,morning,6 - 11:59,,24.2833,88.775,charghat,rajshahi,rajshahi,37,34,27,116,,44,10,,,hot,kidnap,8
5761,3,13,wednesday,0,morning,6 - 11:59,,24.225,89.2917,chatmohar,pabna,rajshahi,35,32,26,353,,59,9,,,hot,kidnap,8
5762,5,22,monday,0,morning,6 - 11:59,,24.225,89.2917,chatmohar,pabna,rajshahi,37,34,29,353,,60,10,,,hot,kidnap,8
5763,9,39,tuesday,0,night,20 - 5:59,,24.225,89.2917,chatmohar,pabna,rajshahi,30,28,26,359,,82,8,,,rainy,kidnap,8
5764,3,13,friday,1,evening,18 - 19:59,,25.0417,91.675,chhatak,sunamganj,sylhet,38,32,23,113,,44,10,,,hot,kidnap,8
5765,3,13,saturday,1,evening,18 - 19:59,,25.0417,91.675,chhatak,sunamganj,sylhet,37,30,22,386,,52,10,,,hot,kidnap,8
5766,9,36,saturday,1,night,20 - 5:59,,22.2833,90.5903,dashmina,patuakhali,barisal,32,30,27,116,,78,10,,,rainy,kidnap,8
